reg;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
03;2;2022-04-28;24;22;43;8;0;0;46677;42673;20253;200;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-04-29;11;16;28;6;0;0;46688;42689;20281;206;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-04-30;6;30;15;1;0;0;46694;42719;20296;207;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-05-01;1;2;0;0;0;0;46695;42721;20296;207;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-05-02;8;6;20;2;0;0;46703;42727;20316;209;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-05-03;23;17;44;4;0;0;46726;42744;20360;213;0;0;30.6;28.0;13.3;0.1;0.0;0.0
03;2;2022-05-04;13;13;22;1;0;0;46739;42757;20382;214;0;0;30.6;28.0;13.4;0.1;0.0;0.0
03;2;2022-05-05;16;13;48;23;0;0;46755;42770;20430;237;0;0;30.6;28.0;13.4;0.2;0.0;0.0
03;2;2022-05-06;15;12;49;10;0;0;46770;42782;20479;247;0;0;30.6;28.0;13.4;0.2;0.0;0.0
03;2;2022-05-07;10;9;13;1;0;0;46780;42791;20492;248;0;0;30.6;28.0;13.4;0.2;0.0;0.0
03;2;2022-05-08;0;0;2;0;0;0;46780;42791;20494;248;0;0;30.6;28.0;13.4;0.2;0.0;0.0
03;2;2022-05-09;17;16;24;2;0;0;46797;42807;20518;250;0;0;30.7;28.0;13.4;0.2;0.0;0.0
03;2;2022-05-10;15;10;39;4;0;0;46812;42817;20557;254;0;0;30.7;28.0;13.5;0.2;0.0;0.0
03;2;2022-05-11;20;16;36;9;0;0;46832;42833;20593;263;0;0;30.7;28.1;13.5;0.2;0.0;0.0
03;2;2022-05-12;14;12;46;8;0;0;46846;42845;20639;271;0;0;30.7;28.1;13.5;0.2;0.0;0.0
03;2;2022-05-13;6;8;55;10;0;0;46852;42853;20694;281;0;0;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-14;8;7;17;0;0;0;46860;42860;20711;281;0;0;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-15;3;1;4;0;0;0;46863;42861;20715;281;0;0;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-16;9;11;21;1;0;0;46872;42872;20736;282;0;0;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-17;7;13;31;7;0;1;46879;42885;20767;289;0;1;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-18;15;14;26;6;0;0;46894;42899;20793;295;0;1;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-19;20;10;46;17;0;0;46914;42909;20839;312;0;1;30.7;28.1;13.6;0.2;0.0;0.0
03;2;2022-05-20;11;10;30;10;0;0;46925;42919;20869;322;0;1;30.7;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-21;6;3;16;0;0;0;46931;42922;20885;322;0;1;30.7;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-22;3;0;1;0;0;0;46934;42922;20886;322;0;1;30.7;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-23;4;9;16;7;0;0;46938;42931;20902;329;0;1;30.7;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-24;6;9;23;4;0;0;46944;42940;20925;333;0;1;30.7;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-25;12;17;33;6;0;1;46956;42957;20958;339;0;2;30.8;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-26;0;1;7;0;0;0;46956;42958;20965;339;0;2;30.8;28.1;13.7;0.2;0.0;0.0
03;2;2022-05-27;16;12;33;15;0;0;46972;42970;20998;354;0;2;30.8;28.1;13.8;0.2;0.0;0.0
03;2;2022-05-28;3;2;8;0;0;0;46975;42972;21006;354;0;2;30.8;28.1;13.8;0.2;0.0;0.0
03;2;2022-05-29;0;0;1;0;0;0;46975;42972;21007;354;0;2;30.8;28.1;13.8;0.2;0.0;0.0
03;2;2022-05-30;10;13;17;3;0;0;46985;42985;21024;357;0;2;30.8;28.2;13.8;0.2;0.0;0.0
03;2;2022-05-31;11;16;29;6;0;0;46996;43001;21053;363;0;2;30.8;28.2;13.8;0.2;0.0;0.0
03;2;2022-06-01;13;20;29;4;0;0;47009;43021;21082;367;0;2;30.8;28.2;13.8;0.2;0.0;0.0
03;2;2022-06-02;12;17;35;9;0;0;47021;43038;21117;376;0;2;30.8;28.2;13.8;0.2;0.0;0.0
03;2;2022-06-03;8;6;26;6;0;0;47029;43044;21143;382;0;2;30.8;28.2;13.8;0.3;0.0;0.0
03;2;2022-06-04;8;10;13;2;0;0;47037;43054;21156;384;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-05;1;1;4;1;0;0;47038;43055;21160;385;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-06;4;2;5;1;0;0;47042;43057;21165;386;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-07;13;12;16;4;0;0;47055;43069;21181;390;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-08;13;12;25;3;0;0;47068;43081;21206;393;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-09;9;12;31;15;0;0;47077;43093;21237;408;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-10;0;6;8;0;0;0;47077;43099;21245;408;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-11;13;6;7;0;0;0;47090;43105;21252;408;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-12;1;0;1;0;0;0;47091;43105;21253;408;0;2;30.8;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-13;9;9;25;2;0;0;47100;43114;21278;410;0;2;30.9;28.2;13.9;0.3;0.0;0.0
03;2;2022-06-14;14;13;28;9;0;0;47114;43127;21306;419;0;2;30.9;28.2;14.0;0.3;0.0;0.0
03;2;2022-06-15;11;12;20;5;0;0;47125;43139;21326;424;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-16;7;13;35;9;0;0;47132;43152;21361;433;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-17;10;6;28;9;0;0;47142;43158;21389;442;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-18;10;12;11;3;0;0;47152;43170;21400;445;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-19;1;0;0;0;0;0;47153;43170;21400;445;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-20;14;12;27;5;0;0;47167;43182;21427;450;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-21;6;6;17;0;0;0;47173;43188;21444;450;0;2;30.9;28.3;14.0;0.3;0.0;0.0
03;2;2022-06-22;10;16;21;6;0;0;47183;43204;21465;456;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-23;4;13;43;16;0;0;47187;43217;21508;472;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-24;8;9;26;16;0;0;47195;43226;21534;488;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-25;7;10;5;3;0;0;47202;43236;21539;491;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-26;0;1;2;0;0;0;47202;43237;21541;491;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-27;18;6;23;7;0;0;47220;43243;21564;498;0;2;30.9;28.3;14.1;0.3;0.0;0.0
03;2;2022-06-28;10;10;49;22;0;0;47230;43253;21613;520;0;2;30.9;28.3;14.2;0.3;0.0;0.0
03;2;2022-06-29;19;12;30;14;0;0;47249;43265;21643;534;0;2;30.9;28.3;14.2;0.3;0.0;0.0
03;2;2022-06-30;7;13;32;34;0;0;47256;43278;21675;568;0;2;31.0;28.3;14.2;0.4;0.0;0.0
03;2;2022-07-01;7;12;40;15;0;0;47263;43290;21715;583;0;2;31.0;28.4;14.2;0.4;0.0;0.0
03;2;2022-07-02;4;10;11;7;0;0;47267;43300;21726;590;0;2;31.0;28.4;14.2;0.4;0.0;0.0
03;2;2022-07-03;0;0;0;0;0;0;47267;43300;21726;590;0;2;31.0;28.4;14.2;0.4;0.0;0.0
03;2;2022-07-04;12;17;25;12;0;0;47279;43317;21751;602;0;2;31.0;28.4;14.2;0.4;0.0;0.0
03;2;2022-07-05;17;9;37;14;0;0;47296;43326;21788;616;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-06;9;13;30;8;0;0;47305;43339;21818;624;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-07;21;15;39;13;0;0;47326;43354;21857;637;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-08;9;11;29;17;0;0;47335;43365;21886;654;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-09;3;8;14;6;0;0;47338;43373;21900;660;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-10;0;0;1;0;0;0;47338;43373;21901;660;0;2;31.0;28.4;14.3;0.4;0.0;0.0
03;2;2022-07-11;7;9;29;8;0;0;47345;43382;21930;668;0;2;31.0;28.4;14.4;0.4;0.0;0.0
03;2;2022-07-12;11;4;24;12;0;0;47356;43386;21954;680;0;2;31.0;28.4;14.4;0.4;0.0;0.0
03;2;2022-07-13;8;15;28;10;0;0;47364;43401;21982;690;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-14;1;0;3;0;0;0;47365;43401;21985;690;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-15;7;10;25;20;0;0;47372;43411;22010;710;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-16;5;5;13;11;0;0;47377;43416;22023;721;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-17;1;1;0;0;0;0;47378;43417;22023;721;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-18;3;13;20;7;0;0;47381;43430;22043;728;0;2;31.0;28.4;14.4;0.5;0.0;0.0
03;2;2022-07-19;5;15;27;14;0;0;47386;43445;22070;742;0;2;31.0;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-20;16;19;34;17;0;0;47402;43464;22104;759;0;2;31.0;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-21;6;2;21;17;0;0;47408;43466;22125;776;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-22;8;12;19;10;0;0;47416;43478;22144;786;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-23;9;6;13;6;0;0;47425;43484;22157;792;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-24;1;2;4;2;0;0;47426;43486;22161;794;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-25;4;7;12;4;0;0;47430;43493;22173;798;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-26;6;5;13;9;0;0;47436;43498;22186;807;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-27;21;11;24;12;0;0;47457;43509;22210;819;0;2;31.1;28.5;14.5;0.5;0.0;0.0
03;2;2022-07-28;1;10;17;7;0;0;47458;43519;22227;826;0;2;31.1;28.5;14.6;0.5;0.0;0.0
03;2;2022-07-29;2;4;21;16;0;0;47460;43523;22248;842;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-07-30;7;1;7;0;0;0;47467;43524;22255;842;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-07-31;0;0;1;0;0;0;47467;43524;22256;842;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-01;3;2;10;3;0;0;47470;43526;22266;845;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-02;9;5;9;3;0;0;47479;43531;22275;848;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-03;11;3;7;5;0;0;47490;43534;22282;853;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-04;2;4;7;11;0;0;47492;43538;22289;864;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-05;6;7;10;14;0;0;47498;43545;22299;878;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-06;5;0;8;0;0;0;47503;43545;22307;878;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-07;1;0;2;0;0;0;47504;43545;22309;878;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-08;4;11;4;3;0;0;47508;43556;22313;881;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-09;3;2;9;2;0;0;47511;43558;22322;883;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-10;1;6;12;5;0;0;47512;43564;22334;888;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-11;3;3;8;8;0;0;47515;43567;22342;896;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-12;4;5;8;5;0;0;47519;43572;22350;901;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-13;1;3;0;1;0;0;47520;43575;22350;902;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-14;0;0;0;0;0;0;47520;43575;22350;902;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-15;1;2;0;0;0;0;47521;43577;22350;902;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-16;0;0;4;2;0;0;47521;43577;22354;904;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-17;4;7;9;10;0;0;47525;43584;22363;914;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-18;4;3;2;4;0;0;47529;43587;22365;918;0;2;31.1;28.5;14.6;0.6;0.0;0.0
03;2;2022-08-19;7;5;6;4;0;0;47536;43592;22371;922;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-20;1;1;5;1;0;0;47537;43593;22376;923;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-21;1;0;1;0;0;0;47538;43593;22377;923;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-22;5;3;4;0;0;0;47543;43596;22381;923;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-23;2;8;7;1;0;0;47545;43604;22388;924;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-24;6;7;4;3;0;0;47551;43611;22392;927;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-25;4;2;10;3;0;0;47555;43613;22402;930;0;2;31.1;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-26;3;3;12;9;0;0;47558;43616;22414;939;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-27;3;1;1;0;0;0;47561;43617;22415;939;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-28;0;0;0;0;0;0;47561;43617;22415;939;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-29;4;4;3;5;0;0;47565;43621;22418;944;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-30;6;2;9;1;0;0;47571;43623;22427;945;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-08-31;12;5;11;1;0;0;47583;43628;22438;946;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-01;10;6;10;4;0;0;47593;43634;22448;950;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-02;6;5;6;4;0;0;47599;43639;22454;954;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-03;2;1;5;1;0;0;47601;43640;22459;955;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-04;0;1;0;0;0;0;47601;43641;22459;955;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-05;2;1;3;1;0;0;47603;43642;22462;956;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-06;9;4;4;4;0;0;47612;43646;22466;960;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-07;5;4;4;0;0;0;47617;43650;22470;960;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-08;6;2;5;1;0;0;47623;43652;22475;961;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-09;6;7;13;9;0;0;47629;43659;22488;970;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-10;5;8;5;1;0;0;47634;43667;22493;971;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-11;0;0;0;0;0;0;47634;43667;22493;971;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-12;7;4;4;3;0;0;47641;43671;22497;974;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-13;4;0;4;1;0;0;47645;43671;22501;975;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-14;9;1;8;6;0;0;47654;43672;22509;981;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-15;4;7;3;6;0;0;47658;43679;22512;987;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-16;3;3;6;0;0;0;47661;43682;22518;987;0;2;31.2;28.6;14.7;0.6;0.0;0.0
03;2;2022-09-17;3;5;3;1;0;0;47664;43687;22521;988;0;2;31.2;28.6;14.8;0.6;0.0;0.0
03;2;2022-09-18;4;2;2;0;0;0;47668;43689;22523;988;0;2;31.2;28.6;14.8;0.6;0.0;0.0
03;2;2022-09-19;4;3;5;0;0;0;47672;43692;22528;988;0;2;31.2;28.6;14.8;0.6;0.0;0.0
03;2;2022-09-20;9;6;3;2;0;0;47681;43698;22531;990;0;2;31.2;28.6;14.8;0.6;0.0;0.0
03;2;2022-09-21;12;3;4;4;0;0;47693;43701;22535;994;0;2;31.2;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-22;5;4;9;1;0;0;47698;43705;22544;995;0;2;31.2;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-23;4;7;14;5;0;0;47702;43712;22558;1000;0;2;31.2;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-24;6;3;2;1;0;0;47708;43715;22560;1001;0;2;31.2;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-25;1;0;2;0;0;0;47709;43715;22562;1001;0;2;31.2;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-26;3;5;0;0;0;0;47712;43720;22562;1001;0;2;31.3;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-27;4;6;4;0;0;0;47716;43726;22566;1001;0;2;31.3;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-28;4;4;6;2;0;0;47720;43730;22572;1003;0;2;31.3;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-29;4;5;2;1;0;0;47724;43735;22574;1004;0;2;31.3;28.6;14.8;0.7;0.0;0.0
03;2;2022-09-30;8;6;2;5;0;0;47732;43741;22576;1009;0;2;31.3;28.6;14.8;0.7;0.0;0.0
03;2;2022-10-01;2;3;6;0;0;0;47734;43744;22582;1009;0;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-02;1;0;1;0;0;0;47735;43744;22583;1009;0;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-03;4;7;5;2;0;0;47739;43751;22588;1011;0;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-04;18;2;1;3;1;0;47757;43753;22589;1014;1;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-05;9;7;6;3;0;0;47766;43760;22595;1017;1;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-06;10;3;7;2;0;0;47776;43763;22602;1019;1;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-07;4;1;3;3;1;0;47780;43764;22605;1022;2;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-08;2;0;0;0;0;0;47782;43764;22605;1022;2;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-09;1;1;0;0;0;0;47783;43765;22605;1022;2;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-10;5;9;10;0;0;0;47788;43774;22615;1022;2;2;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-11;1;4;2;3;2;1;47789;43778;22617;1025;4;3;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-12;5;9;2;1;2;1;47794;43787;22619;1026;6;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-13;11;6;1;5;2;0;47805;43793;22620;1031;8;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-14;2;0;4;3;3;0;47807;43793;22624;1034;11;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-15;7;4;8;1;1;0;47814;43797;22632;1035;12;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-16;0;1;0;0;0;0;47814;43798;22632;1035;12;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-17;8;2;3;2;2;0;47822;43800;22635;1037;14;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-18;6;2;5;4;2;0;47828;43802;22640;1041;16;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-19;3;13;5;4;5;0;47831;43815;22645;1045;21;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-20;5;5;11;3;3;0;47836;43820;22656;1048;24;4;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-21;3;1;2;1;4;1;47839;43821;22658;1049;28;5;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-22;5;1;5;2;4;0;47844;43822;22663;1051;32;5;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-23;0;0;0;0;0;0;47844;43822;22663;1051;32;5;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-24;6;3;2;3;1;0;47850;43825;22665;1054;33;5;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-25;0;7;3;1;2;2;47850;43832;22668;1055;35;7;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-26;4;6;4;4;2;1;47854;43838;22672;1059;37;8;31.3;28.7;14.8;0.7;0.0;0.0
03;2;2022-10-27;10;4;5;4;3;0;47864;43842;22677;1063;40;8;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-10-28;3;5;8;7;13;2;47867;43847;22685;1070;53;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-10-29;2;3;0;1;1;0;47869;43850;22685;1071;54;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-10-30;0;0;1;0;0;0;47869;43850;22686;1071;54;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-10-31;4;1;0;4;1;0;47873;43851;22686;1075;55;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-01;0;1;2;0;0;0;47873;43852;22688;1075;55;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-02;9;4;3;3;4;0;47882;43856;22691;1078;59;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-03;4;9;7;4;2;0;47886;43865;22698;1082;61;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-04;6;2;5;3;5;0;47892;43867;22703;1085;66;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-05;2;1;2;1;1;0;47894;43868;22705;1086;67;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-06;0;1;0;0;0;0;47894;43869;22705;1086;67;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-07;4;9;1;2;2;0;47898;43878;22706;1088;69;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-08;4;6;5;4;3;0;47902;43884;22711;1092;72;10;31.4;28.7;14.9;0.7;0.0;0.0
03;2;2022-11-09;4;3;4;7;9;0;47906;43887;22715;1099;81;10;31.4;28.7;14.9;0.7;0.1;0.0
03;2;2022-11-10;4;7;15;3;13;1;47910;43894;22730;1102;94;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-11;0;1;0;0;0;0;47910;43895;22730;1102;94;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-12;0;3;6;0;1;0;47910;43898;22736;1102;95;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-13;0;0;0;0;0;0;47910;43898;22736;1102;95;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-14;1;1;2;0;1;0;47911;43899;22738;1102;96;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-15;2;5;3;2;2;0;47913;43904;22741;1104;98;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-16;2;3;1;4;3;0;47915;43907;22742;1108;101;11;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-17;1;0;4;6;6;1;47916;43907;22746;1114;107;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-18;1;2;5;4;6;0;47917;43909;22751;1118;113;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-19;1;2;2;0;2;0;47918;43911;22753;1118;115;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-20;0;0;0;0;0;0;47918;43911;22753;1118;115;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-21;5;5;5;3;2;0;47923;43916;22758;1121;117;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-22;1;7;5;1;2;0;47924;43923;22763;1122;119;12;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-23;2;1;2;4;3;1;47926;43924;22765;1126;122;13;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-24;0;2;6;6;10;2;47926;43926;22771;1132;132;15;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-25;2;2;4;5;8;0;47928;43928;22775;1137;140;15;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-26;0;1;2;3;1;0;47928;43929;22777;1140;141;15;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-27;0;0;0;0;0;0;47928;43929;22777;1140;141;15;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-28;8;3;4;1;3;0;47936;43932;22781;1141;144;15;31.4;28.8;14.9;0.7;0.1;0.0
03;2;2022-11-29;15;2;5;5;3;1;47951;43934;22786;1146;147;16;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-11-30;8;3;4;9;8;0;47959;43937;22790;1155;155;16;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-12-01;3;4;9;4;9;1;47962;43941;22799;1159;164;17;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-12-02;3;1;3;14;21;6;47965;43942;22802;1173;185;23;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-12-03;2;2;4;5;2;0;47967;43944;22806;1178;187;23;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-12-04;0;0;0;0;0;0;47967;43944;22806;1178;187;23;31.4;28.8;14.9;0.8;0.1;0.0
03;2;2022-12-05;4;2;3;8;4;1;47971;43946;22809;1186;191;24;31.4;28.8;14.9;0.8;0.1;0.0
